comment,cleaned_text,confidence
මෙන්ෂන් කරන්න  මගෙ පුකේ කඩියෝ දුවන්නේ නැහැ තොපි එක්ක අල්ලාප සල්ලාප කරන්න  මගෙ බල්ලටවත් එපා තොපිගෙ හැතිකරේ එකෙක්වත්  අර අහවල් එකිත් තෝම තියාගනින්  තියාගෙන කුදලගනින්,මෙන්ෂන් කරන්න මගෙ පුකේ කඩියෝ දුවන්නේ නැහැ තොපි එක්ක අල්ලාප සල්ලාප කරන්න මගෙ බල්ලටවත් එපා තොපිගෙ හැතිකරේ එකෙක්වත් අර අහවල් එකිත් තෝම තියාගනින් තියාගෙන කුදලගනින්,0.812
"@USER  @USER මුන් මේ ජාතියක් ජන්මයක් නැති සුද්දට පුක දීපු පැටව් ඒකයි. ජන්ම ගත් යවන්න බෑනේ... ""ආරේ ගති නෑරේ' කියල පැරැන්නෝ නිකමට නෙමෙයිනේ කිව්වෙ.","මුන් මේ ජාතියක් ජන්මයක් නැති සුද්දට පුක දීපු පැටව් ඒකයි. ජන්ම ගත් යවන්න බෑනේ... ""ආරේ ගති නෑරේ' කියල පැරැන්නෝ නිකමට නෙමෙයිනේ කිව්වෙ.",0.812
"අවජාතක මානසික ලෙඩ්ඩු. කෝ අර අන්තරේට කහින උන් ? #lka Thisaranie (තිසරණී) @USER  · 20 Feb 2017 නවකවදය දුන් සරසවි සිසුන් 15ම රක්ෂිත බන්ධනාගාරයට - කුලී නිවසක්, වධකාගාරයක් ලෙස පවත්වාගෙන ගිය බවත් හෙළිවේ URL   WTF UoP","අවජාතක මානසික ලෙඩ්ඩු. කෝ අර අන්තරේට කහින උන් ? ලක ථිසරංඉඑ (තිසරණී) · 20 ෆෙබ් 2017 නවකවදය දුන් සරසවි සිසුන් 15ම රක්ෂිත බන්ධනාගාරයට - කුලී නිවසක්, වධකාගාරයක් ලෙස පවත්වාගෙන ගිය බවත් හෙළිවේ උර්ල් ව්ට්ෆ් උඔප්",0.812
පුක පොඩි කෙල්ලන් පුක පෙන්නාහූ ද තන පොඩි කෙල්ලන් තන පෙන්නාහූ ද  Instagram වල ලොකු වෙති  ඉක්බිතිව පුක තන මනා වූ කෙල්ලන් instagram queens ලා වෙති කා බී අපිටත් පෙන්නා සතුටු වෙති,පුක පොඩි කෙල්ලන් පුක පෙන්නාහූ ද තන පොඩි කෙල්ලන් තන පෙන්නාහූ ද ඉන්ස්ටග්රම් වල ලොකු වෙති ඉක්බිතිව පුක තන මනා වූ කෙල්ලන් ඉන්ස්ටග්රම් කුඑඑන්ස ලා වෙති කා බී අපිටත් පෙන්නා සතුටු වෙති,0.812
උගෙ අම්ම ගන්න එපයි වේසිගෙපුතා... යකෝ මූ වදින ගමන් කරන වැඩේනෙ වේදනාව තියෙන්නෙ Janaka @USER  · 19 Nov 2020 What a sick bastard exposing to a little child. Hope they catch this bastard. #helpfindhim Show this thread,උගෙ අම්ම ගන්න එපයි වේසිගෙපුතා... යකෝ මූ වදින ගමන් කරන වැඩේනෙ වේදනාව තියෙන්නෙ ජනක · 19 නොව 2020 What අ sick bastard එෂ්පොසිඞ් ටො අ little child. Hope they catch this bastard. හෙල්ප්ෆින්ධිම් Show this thread,0.812
"@USER  @USER ගෝඨාභය මහත්තයා මිනිස්සුන්ගේ බුද්ධියට ආමන්ත්‍රණය කරද්දි.....................   බුද්ධිය කියලා දෙයක් නැති පුකෙන් හිතන, හයියෙන් පඩින  @USER  වගේ  පොන්න හු***ලා ඒ මනුස්සයාව නැති කරන්න හදනවා.","ගෝඨාභය මහත්තයා මිනිස්සුන්ගේ බුද්ධියට ආමන්ත්‍රණය කරද්දි..................... බුද්ධිය කියලා දෙයක් නැති පුකෙන් හිතන, හයියෙන් පඩින වගේ පොන්න හු***ලා ඒ මනුස්සයාව නැති කරන්න හදනවා.",0.812
""" Degree 100ක් ගත්තත් මොකටද මිනිහට කටට රහට වේලක් උයලා දෙන්න බැරිනම් """,""" Degree 100ක් ගත්තත් මොකටද මිනිහට කටට රහට වේලක් උයලා දෙන්න බැරිනම් """,0.812
ගොන් පූස මගෙ බඩට හේත්තුව දාගෙන නිදි. ඌ ඇහැරෙයි කියල මම හෙල්ලෙන්නෙවත් නැතුව ඉන්නවා,ගොන් පූස මගෙ බඩට හේත්තුව දාගෙන නිදි. ඌ ඇහැරෙයි කියල මම හෙල්ලෙන්නෙවත් නැතුව ඉන්නවා,0.812
ඇති නිදාගත්ත  පුපට ඉර එලිය වැටෙනකංම නිදියනව තොපි  Good morning ඇ'  සුභ ඩවසක් හැමොටම,ඇති නිදාගත්ත පුපට ඉර එලිය වැටෙනකංම නිදියනව තොපි Good morning ඇ' සුභ ඩවසක් හැමොටම,0.812
ලොකුඅම්මා- නංගි දුවව එහෙනම් අපේ පුතාගෙ බ්‍රයිඩ්ස් මේඩ්ට එවනව නේද  අම්ම-දුව කැමති නෑලු අක්කෙ ලො.අ.- දූ මොකද කැමති නැත්තෙ නටන්නත් පුලුවන් නෙ මන්- (හා ඉතින් මන් කැමති බෙස්ට්මන් කෙනෙක්වත් ඉන්නවනම්),ලොකුඅම්මා- නංගි දුවව එහෙනම් අපේ පුතාගෙ බ්‍රයිඩ්ස් මේඩ්ට එවනව නේද අම්ම-දුව කැමති නෑලු අක්කෙ ලො.අ.- දූ මොකද කැමති නැත්තෙ නටන්නත් පුලුවන් නෙ මන්- (හා ඉතින් මන් කැමති බෙස්ට්මන් කෙනෙක්වත් ඉන්නවනම්),0.812
@USER අම්මා උයල බෙදන ඒව ඔක්කොම කනවා..අම්මට පට්ට සතුටුයි..ඒ නිසාම කනවා,අම්මා උයල බෙදන ඒව ඔක්කොම කනවා..අම්මට පට්ට සතුටුයි..ඒ නිසාම කනවා,0.812
"එකෙක්ට ෆලෝවින් දුන්නා විතරයි, අන්ෆලෝ කරලා ඌ   ෆව් අඩේ තෝ   හිතුවේ දැක්කේ නෑ කියලා නේ","එකෙක්ට ෆලෝවින් දුන්නා විතරයි, අන්ෆලෝ කරලා ඌ ෆව් අඩේ තෝ හිතුවේ දැක්කේ නෑ කියලා නේ",0.812
@USER යකෝ අනිත් ඉවුං ඉන්ජො වෙන්න දෙන ගේම බලද්දි..මූ ඉන්ජෙක් උනේ සතියෙන්  @USER  @USER  @USER  @USER  @USER,යකෝ අනිත් ඉවුං ඉන්ජො වෙන්න දෙන ගේම බලද්දි..මූ ඉන්ජෙක් උනේ සතියෙන්,0.8117
@USER වැඩක් නෑ ඕයි. අර ඔරිජිනල් pioneer DJ දෙකට පුක දීලනෙ අය්යගෙ යාලුවෙක්,වැඩක් නෑ ඕයි. අර ඔරිජිනල් pioneer ද්ජ් දෙකට පුක දීලනෙ අය්යගෙ යාලුවෙක්,0.8115
"ජනසංසදය: තොපි පර දෙමල්ලූ, එනවා මෙතන පුතාව සුද්ද කරන්න! අම්මාට.......පිය, තොප හු..... ඕන තැනකට පලයල්ලා!! URL","ජනසංසදය: තොපි පර දෙමල්ලූ, එනවා මෙතන පුතාව සුද්ද කරන්න! අම්මාට.......පිය, තොප හු..... ඕන තැනකට පලයල්ලා!! උර්ල්",0.8115
